reading data
reading labels
+ weight: 0.25, - weight: 0.75
0.235485 + 0.764515 = 1, predicted label = -1
0.235038 + 0.764962 = 1, predicted label = -1
0.234592 + 0.765408 = 1, predicted label = -1
0.234146 + 0.765854 = 1, predicted label = -1
0.2337 + 0.7663 = 1, predicted label = -1
0.233256 + 0.766744 = 1, predicted label = -1
0.232811 + 0.767189 = 1, predicted label = -1
0.232368 + 0.767632 = 1, predicted label = -1
0.231925 + 0.768075 = 1, predicted label = -1
0.231483 + 0.768517 = 1, predicted label = -1
0.231041 + 0.768959 = 1, predicted label = -1
0.2306 + 0.7694 = 1, predicted label = -1
0.230159 + 0.769841 = 1, predicted label = -1
0.229719 + 0.770281 = 1, predicted label = -1
0.229279 + 0.770721 = 1, predicted label = -1
0.228841 + 0.771159 = 1, predicted label = -1
0.228402 + 0.771598 = 1, predicted label = -1
0.227965 + 0.772035 = 1, predicted label = -1
0.273773 + 0.726227 = 1, predicted label = -1
0.27328 + 0.72672 = 1, predicted label = -1
0.272787 + 0.727213 = 1, predicted label = -1
0.272294 + 0.727706 = 1, predicted label = -1
0.271802 + 0.728198 = 1, predicted label = -1
0.271311 + 0.728689 = 1, predicted label = -1
0.27082 + 0.72918 = 1, predicted label = -1
0.27033 + 0.72967 = 1, predicted label = -1
0.26984 + 0.73016 = 1, predicted label = -1
0.269351 + 0.730649 = 1, predicted label = -1
0.268862 + 0.731138 = 1, predicted label = -1
0.268374 + 0.731626 = 1, predicted label = -1
0.267887 + 0.732113 = 1, predicted label = -1
0.2674 + 0.7326 = 1, predicted label = -1
0.266913 + 0.733087 = 1, predicted label = -1
0.266428 + 0.733572 = 1, predicted label = -1
0.265942 + 0.734058 = 1, predicted label = -1
0.265458 + 0.734542 = 1, predicted label = -1
0.264974 + 0.735026 = 1, predicted label = -1
0.26449 + 0.73551 = 1, predicted label = -1
0.264007 + 0.735993 = 1, predicted label = -1
0.263525 + 0.736475 = 1, predicted label = -1
0.263043 + 0.736957 = 1, predicted label = -1
0.262562 + 0.737438 = 1, predicted label = -1
0.262081 + 0.737919 = 1, predicted label = -1
0.261601 + 0.738399 = 1, predicted label = -1
0.261121 + 0.738879 = 1, predicted label = -1
0.260642 + 0.739358 = 1, predicted label = -1
0.260164 + 0.739836 = 1, predicted label = -1
0.259686 + 0.740314 = 1, predicted label = -1
0.259209 + 0.740791 = 1, predicted label = -1
0.258732 + 0.741268 = 1, predicted label = -1
0.258256 + 0.741744 = 1, predicted label = -1
0.25778 + 0.74222 = 1, predicted label = -1
0.257305 + 0.742695 = 1, predicted label = -1
0.256831 + 0.743169 = 1, predicted label = -1
0.256357 + 0.743643 = 1, predicted label = -1
0.255883 + 0.744117 = 1, predicted label = -1
0.255411 + 0.744589 = 1, predicted label = -1
0.254938 + 0.745062 = 1, predicted label = -1
0.254467 + 0.745533 = 1, predicted label = -1
0.253996 + 0.746004 = 1, predicted label = -1
0.253525 + 0.746475 = 1, predicted label = -1
0.253055 + 0.746945 = 1, predicted label = -1
0.252586 + 0.747414 = 1, predicted label = -1
0.252117 + 0.747883 = 1, predicted label = -1
0.251649 + 0.748351 = 1, predicted label = -1
0.251182 + 0.748818 = 1, predicted label = -1
0.250715 + 0.749285 = 1, predicted label = -1
0.250248 + 0.749752 = 1, predicted label = -1
0.249782 + 0.750218 = 1, predicted label = -1
0.249317 + 0.750683 = 1, predicted label = -1
0.248852 + 0.751148 = 1, predicted label = -1
0.248388 + 0.751612 = 1, predicted label = -1
0.247925 + 0.752075 = 1, predicted label = -1
0.247462 + 0.752538 = 1, predicted label = -1
0.246999 + 0.753001 = 1, predicted label = -1
0.246538 + 0.753462 = 1, predicted label = -1
0.246076 + 0.753924 = 1, predicted label = -1
0.245616 + 0.754384 = 1, predicted label = -1
0.245156 + 0.754844 = 1, predicted label = -1
0.244696 + 0.755304 = 1, predicted label = -1
0.244237 + 0.755763 = 1, predicted label = -1
0.243779 + 0.756221 = 1, predicted label = -1
0.243321 + 0.756679 = 1, predicted label = -1
0.242864 + 0.757136 = 1, predicted label = -1
0.242407 + 0.757593 = 1, predicted label = -1
0.241951 + 0.758049 = 1, predicted label = -1
0.241496 + 0.758504 = 1, predicted label = -1
0.241041 + 0.758959 = 1, predicted label = -1
0.240587 + 0.759413 = 1, predicted label = -1
0.240133 + 0.759867 = 1, predicted label = -1
0.23968 + 0.76032 = 1, predicted label = -1
0.239228 + 0.760772 = 1, predicted label = -1
0.238776 + 0.761224 = 1, predicted label = -1
0.238324 + 0.761676 = 1, predicted label = -1
0.237874 + 0.762126 = 1, predicted label = -1
0.237423 + 0.762577 = 1, predicted label = -1
0.236974 + 0.763026 = 1, predicted label = -1
0.236525 + 0.763475 = 1, predicted label = -1
0.236076 + 0.763924 = 1, predicted label = -1
0.235629 + 0.764371 = 1, predicted label = -1
0.235181 + 0.764819 = 1, predicted label = -1
0.234735 + 0.765265 = 1, predicted label = -1
0.234288 + 0.765712 = 1, predicted label = -1
0.233843 + 0.766157 = 1, predicted label = -1
0.233398 + 0.766602 = 1, predicted label = -1
0.232954 + 0.767046 = 1, predicted label = -1
0.23251 + 0.76749 = 1, predicted label = -1
0.232067 + 0.767933 = 1, predicted label = -1
0.231624 + 0.768376 = 1, predicted label = -1
0.231182 + 0.768818 = 1, predicted label = -1
0.230741 + 0.769259 = 1, predicted label = -1
0.2303 + 0.7697 = 1, predicted label = -1
0.22986 + 0.77014 = 1, predicted label = -1
0.22942 + 0.77058 = 1, predicted label = -1
0.228981 + 0.771019 = 1, predicted label = -1
0.228543 + 0.771457 = 1, predicted label = -1
0.228105 + 0.771895 = 1, predicted label = -1
0.227668 + 0.772332 = 1, predicted label = -1
0.273438 + 0.726562 = 1, predicted label = -1
0.272945 + 0.727055 = 1, predicted label = -1
0.272452 + 0.727548 = 1, predicted label = -1
0.27196 + 0.72804 = 1, predicted label = -1
0.271468 + 0.728532 = 1, predicted label = -1
0.270977 + 0.729023 = 1, predicted label = -1
0.270487 + 0.729513 = 1, predicted label = -1
0.269997 + 0.730003 = 1, predicted label = -1
0.269508 + 0.730492 = 1, predicted label = -1
0.269019 + 0.730981 = 1, predicted label = -1
0.268531 + 0.731469 = 1, predicted label = -1
0.268043 + 0.731957 = 1, predicted label = -1
0.267556 + 0.732444 = 1, predicted label = -1
0.267069 + 0.732931 = 1, predicted label = -1
0.266583 + 0.733417 = 1, predicted label = -1
0.266098 + 0.733902 = 1, predicted label = -1
0.265613 + 0.734387 = 1, predicted label = -1
0.265129 + 0.734871 = 1, predicted label = -1
0.264645 + 0.735355 = 1, predicted label = -1
0.264162 + 0.735838 = 1, predicted label = -1
0.263679 + 0.736321 = 1, predicted label = -1
0.263197 + 0.736803 = 1, predicted label = -1
0.262716 + 0.737284 = 1, predicted label = -1
0.262235 + 0.737765 = 1, predicted label = -1
0.261755 + 0.738245 = 1, predicted label = -1
0.261275 + 0.738725 = 1, predicted label = -1
0.260796 + 0.739204 = 1, predicted label = -1
0.260317 + 0.739683 = 1, predicted label = -1
0.259839 + 0.740161 = 1, predicted label = -1
0.259361 + 0.740639 = 1, predicted label = -1
0.258885 + 0.741115 = 1, predicted label = -1
0.258408 + 0.741592 = 1, predicted label = -1
0.257932 + 0.742068 = 1, predicted label = -1
0.257457 + 0.742543 = 1, predicted label = -1
0.256983 + 0.743017 = 1, predicted label = -1
0.256508 + 0.743492 = 1, predicted label = -1
0.256035 + 0.743965 = 1, predicted label = -1
0.255562 + 0.744438 = 1, predicted label = -1
0.25509 + 0.74491 = 1, predicted label = -1
0.254618 + 0.745382 = 1, predicted label = -1
0.254147 + 0.745853 = 1, predicted label = -1
0.253676 + 0.746324 = 1, predicted label = -1
0.253206 + 0.746794 = 1, predicted label = -1
0.252737 + 0.747263 = 1, predicted label = -1
0.252268 + 0.747732 = 1, predicted label = -1
0.251799 + 0.748201 = 1, predicted label = -1
0.251331 + 0.748669 = 1, predicted label = -1
0.250864 + 0.749136 = 1, predicted label = -1
0.250398 + 0.749602 = 1, predicted label = -1
0.249932 + 0.750068 = 1, predicted label = -1
0.249466 + 0.750534 = 1, predicted label = -1
0.249001 + 0.750999 = 1, predicted label = -1
0.248537 + 0.751463 = 1, predicted label = -1
0.248073 + 0.751927 = 1, predicted label = -1
0.24761 + 0.75239 = 1, predicted label = -1
0.247148 + 0.752852 = 1, predicted label = -1
0.246686 + 0.753314 = 1, predicted label = -1
0.246224 + 0.753776 = 1, predicted label = -1
0.245763 + 0.754237 = 1, predicted label = -1
0.245303 + 0.754697 = 1, predicted label = -1
0.244843 + 0.755157 = 1, predicted label = -1
0.244384 + 0.755616 = 1, predicted label = -1
0.243926 + 0.756074 = 1, predicted label = -1
0.243468 + 0.756532 = 1, predicted label = -1
0.24301 + 0.75699 = 1, predicted label = -1
0.242554 + 0.757446 = 1, predicted label = -1
0.242097 + 0.757903 = 1, predicted label = -1
0.241642 + 0.758358 = 1, predicted label = -1
0.241187 + 0.758813 = 1, predicted label = -1
0.240732 + 0.759268 = 1, predicted label = -1
0.240279 + 0.759721 = 1, predicted label = -1
0.239825 + 0.760175 = 1, predicted label = -1
0.239373 + 0.760627 = 1, predicted label = -1
0.23892 + 0.76108 = 1, predicted label = -1
0.238469 + 0.761531 = 1, predicted label = -1
0.238018 + 0.761982 = 1, predicted label = -1
0.237568 + 0.762432 = 1, predicted label = -1
0.237118 + 0.762882 = 1, predicted label = -1
0.236669 + 0.763331 = 1, predicted label = -1
0.23622 + 0.76378 = 1, predicted label = -1
0.235772 + 0.764228 = 1, predicted label = -1
0.235325 + 0.764675 = 1, predicted label = -1
0.234878 + 0.765122 = 1, predicted label = -1
0.234431 + 0.765569 = 1, predicted label = -1
0.233986 + 0.766014 = 1, predicted label = -1
0.233541 + 0.766459 = 1, predicted label = -1
0.233096 + 0.766904 = 1, predicted label = -1
0.232652 + 0.767348 = 1, predicted label = -1
0.232209 + 0.767791 = 1, predicted label = -1
0.231766 + 0.768234 = 1, predicted label = -1
0.231324 + 0.768676 = 1, predicted label = -1
0.230882 + 0.769118 = 1, predicted label = -1
0.230441 + 0.769559 = 1, predicted label = -1
0.230001 + 0.769999 = 1, predicted label = -1
0.229561 + 0.770439 = 1, predicted label = -1
0.229122 + 0.770878 = 1, predicted label = -1
0.228683 + 0.771317 = 1, predicted label = -1
0.228245 + 0.771755 = 1, predicted label = -1
0.227808 + 0.772192 = 1, predicted label = -1
0.227371 + 0.772629 = 1, predicted label = -1
0.273103 + 0.726897 = 1, predicted label = -1
0.27261 + 0.72739 = 1, predicted label = -1
0.272117 + 0.727883 = 1, predicted label = -1
0.271626 + 0.728374 = 1, predicted label = -1
0.271134 + 0.728866 = 1, predicted label = -1
0.270644 + 0.729356 = 1, predicted label = -1
0.270154 + 0.729846 = 1, predicted label = -1
0.269664 + 0.730336 = 1, predicted label = -1
0.269175 + 0.730825 = 1, predicted label = -1
0.268687 + 0.731313 = 1, predicted label = -1
0.268199 + 0.731801 = 1, predicted label = -1
0.267712 + 0.732288 = 1, predicted label = -1
0.267225 + 0.732775 = 1, predicted label = -1
0.266739 + 0.733261 = 1, predicted label = -1
0.266253 + 0.733747 = 1, predicted label = -1
0.265768 + 0.734232 = 1, predicted label = -1
0.265284 + 0.734716 = 1, predicted label = -1
0.2648 + 0.7352 = 1, predicted label = -1
0.264317 + 0.735683 = 1, predicted label = -1
0.263834 + 0.736166 = 1, predicted label = -1
0.263352 + 0.736648 = 1, predicted label = -1
0.26287 + 0.73713 = 1, predicted label = -1
0.262389 + 0.737611 = 1, predicted label = -1
0.261908 + 0.738092 = 1, predicted label = -1
0.261428 + 0.738572 = 1, predicted label = -1
0.260949 + 0.739051 = 1, predicted label = -1
0.26047 + 0.73953 = 1, predicted label = -1
0.259992 + 0.740008 = 1, predicted label = -1
0.259514 + 0.740486 = 1, predicted label = -1
0.259037 + 0.740963 = 1, predicted label = -1
0.258561 + 0.741439 = 1, predicted label = -1
0.258085 + 0.741915 = 1, predicted label = -1
0.257609 + 0.742391 = 1, predicted label = -1
0.257135 + 0.742865 = 1, predicted label = -1
0.25666 + 0.74334 = 1, predicted label = -1
0.256187 + 0.743813 = 1, predicted label = -1
0.255714 + 0.744286 = 1, predicted label = -1
0.255241 + 0.744759 = 1, predicted label = -1
0.254769 + 0.745231 = 1, predicted label = -1
0.254298 + 0.745702 = 1, predicted label = -1
0.253827 + 0.746173 = 1, predicted label = -1
0.253357 + 0.746643 = 1, predicted label = -1
0.252887 + 0.747113 = 1, predicted label = -1
0.252418 + 0.747582 = 1, predicted label = -1
0.251949 + 0.748051 = 1, predicted label = -1
0.251481 + 0.748519 = 1, predicted label = -1
0.251014 + 0.748986 = 1, predicted label = -1
0.250547 + 0.749453 = 1, predicted label = -1
0.250081 + 0.749919 = 1, predicted label = -1
0.249615 + 0.750385 = 1, predicted label = -1
0.24915 + 0.75085 = 1, predicted label = -1
0.248686 + 0.751314 = 1, predicted label = -1
0.248222 + 0.751778 = 1, predicted label = -1
0.247758 + 0.752242 = 1, predicted label = -1
0.247296 + 0.752704 = 1, predicted label = -1
0.246834 + 0.753166 = 1, predicted label = -1
0.246372 + 0.753628 = 1, predicted label = -1
0.245911 + 0.754089 = 1, predicted label = -1
0.24545 + 0.75455 = 1, predicted label = -1
0.244991 + 0.755009 = 1, predicted label = -1
0.244531 + 0.755469 = 1, predicted label = -1
0.244073 + 0.755927 = 1, predicted label = -1
0.243615 + 0.756385 = 1, predicted label = -1
0.243157 + 0.756843 = 1, predicted label = -1
0.2427 + 0.7573 = 1, predicted label = -1
0.242244 + 0.757756 = 1, predicted label = -1
0.241788 + 0.758212 = 1, predicted label = -1
0.241333 + 0.758667 = 1, predicted label = -1
0.240878 + 0.759122 = 1, predicted label = -1
0.240424 + 0.759576 = 1, predicted label = -1
0.23997 + 0.76003 = 1, predicted label = -1
0.239518 + 0.760482 = 1, predicted label = -1
0.239065 + 0.760935 = 1, predicted label = -1
0.238614 + 0.761386 = 1, predicted label = -1
0.238162 + 0.761838 = 1, predicted label = -1
0.237712 + 0.762288 = 1, predicted label = -1
0.237262 + 0.762738 = 1, predicted label = -1
0.236812 + 0.763188 = 1, predicted label = -1
0.236364 + 0.763636 = 1, predicted label = -1
0.235915 + 0.764085 = 1, predicted label = -1
0.235468 + 0.764532 = 1, predicted label = -1
0.235021 + 0.764979 = 1, predicted label = -1
0.234574 + 0.765426 = 1, predicted label = -1
0.234128 + 0.765872 = 1, predicted label = -1
0.233683 + 0.766317 = 1, predicted label = -1
0.233238 + 0.766762 = 1, predicted label = -1
0.232794 + 0.767206 = 1, predicted label = -1
0.232351 + 0.767649 = 1, predicted label = -1
0.231908 + 0.768092 = 1, predicted label = -1
0.231465 + 0.768535 = 1, predicted label = -1
0.231024 + 0.768976 = 1, predicted label = -1
0.230583 + 0.769417 = 1, predicted label = -1
0.230142 + 0.769858 = 1, predicted label = -1
0.229702 + 0.770298 = 1, predicted label = -1
0.229262 + 0.770738 = 1, predicted label = -1
0.228824 + 0.771176 = 1, predicted label = -1
0.228385 + 0.771615 = 1, predicted label = -1
0.227948 + 0.772052 = 1, predicted label = -1
0.227511 + 0.772489 = 1, predicted label = -1
0.227074 + 0.772926 = 1, predicted label = -1
0.272768 + 0.727232 = 1, predicted label = -1
0.272275 + 0.727725 = 1, predicted label = -1
0.271783 + 0.728217 = 1, predicted label = -1
0.271292 + 0.728708 = 1, predicted label = -1
0.270801 + 0.729199 = 1, predicted label = -1
0.270311 + 0.729689 = 1, predicted label = -1
0.269821 + 0.730179 = 1, predicted label = -1
0.269332 + 0.730668 = 1, predicted label = -1
0.268843 + 0.731157 = 1, predicted label = -1
0.268355 + 0.731645 = 1, predicted label = -1
0.267868 + 0.732132 = 1, predicted label = -1
0.267381 + 0.732619 = 1, predicted label = -1
0.266895 + 0.733105 = 1, predicted label = -1
0.266409 + 0.733591 = 1, predicted label = -1
0.265924 + 0.734076 = 1, predicted label = -1
0.265439 + 0.734561 = 1, predicted label = -1
0.264955 + 0.735045 = 1, predicted label = -1
0.264471 + 0.735529 = 1, predicted label = -1
0.263989 + 0.736011 = 1, predicted label = -1
0.263506 + 0.736494 = 1, predicted label = -1
0.263024 + 0.736976 = 1, predicted label = -1
0.262543 + 0.737457 = 1, predicted label = -1
0.262062 + 0.737938 = 1, predicted label = -1
0.261582 + 0.738418 = 1, predicted label = -1
0.261103 + 0.738897 = 1, predicted label = -1
0.260624 + 0.739376 = 1, predicted label = -1
0.260145 + 0.739855 = 1, predicted label = -1
0.259667 + 0.740333 = 1, predicted label = -1
0.25919 + 0.74081 = 1, predicted label = -1
0.258713 + 0.741287 = 1, predicted label = -1
0.258237 + 0.741763 = 1, predicted label = -1
0.257762 + 0.742238 = 1, predicted label = -1
0.257287 + 0.742713 = 1, predicted label = -1
0.256812 + 0.743188 = 1, predicted label = -1
0.256338 + 0.743662 = 1, predicted label = -1
0.255865 + 0.744135 = 1, predicted label = -1
0.255392 + 0.744608 = 1, predicted label = -1
0.25492 + 0.74508 = 1, predicted label = -1
0.254449 + 0.745551 = 1, predicted label = -1
0.253978 + 0.746022 = 1, predicted label = -1
0.253507 + 0.746493 = 1, predicted label = -1
0.253037 + 0.746963 = 1, predicted label = -1
0.252568 + 0.747432 = 1, predicted label = -1
0.252099 + 0.747901 = 1, predicted label = -1
0.251631 + 0.748369 = 1, predicted label = -1
0.251164 + 0.748836 = 1, predicted label = -1
0.250697 + 0.749303 = 1, predicted label = -1
0.25023 + 0.74977 = 1, predicted label = -1
0.249764 + 0.750236 = 1, predicted label = -1
0.249299 + 0.750701 = 1, predicted label = -1
0.248835 + 0.751165 = 1, predicted label = -1
0.24837 + 0.75163 = 1, predicted label = -1
0.247907 + 0.752093 = 1, predicted label = -1
0.247444 + 0.752556 = 1, predicted label = -1
0.246982 + 0.753018 = 1, predicted label = -1
0.24652 + 0.75348 = 1, predicted label = -1
0.246059 + 0.753941 = 1, predicted label = -1
0.245598 + 0.754402 = 1, predicted label = -1
0.245138 + 0.754862 = 1, predicted label = -1
0.244678 + 0.755322 = 1, predicted label = -1
0.24422 + 0.75578 = 1, predicted label = -1
0.243761 + 0.756239 = 1, predicted label = -1
